0.01263,0.00553,0.00242,0.0498,0.04328,0.04963,19.15512788,16.5642405,16.77664819,8.853748617,12.49558595,11.20100703
0.03253,0.03714,0.04268,0.27992,0.04859,0.01362,0.57685623,0.11200775,3.42279212,1.382368124,0.874629218,5.173181003
0.28908,0.04158,0.04267,0.42524,0.02745,0.26538,6.875205759,18.37948667,9.65339782,10.57862486,15.55968315,6.826381026
0.59108,0.35829,0.06123,0.46858,0.03962,0.31343,4.724367695,9.738522215,7.672314035,12.16888178,12.25863632,5.626563982
0.63807,0.3782,0.00457,0.57402,0.0459,0.04842,-0.581831542,4.833469226,1.095798853,9.322171985,4.16411738,2.409611612
0.37449,0.23485,0.02353,0.00023,0.72588,0.0029,1.419736274,7.679741316,0.351818807,12.88687439,2.782196872,3.671569479
0.04317,0.04276,0.03241,0.42881,0.04653,0.02634,3.834652453,13.18971672,17.09976982,26.26757249,2.612189697,5.4594182
0.00837,0.02346,0.00001,0.26162,0.03817,0.00432,21.2137522,22.12093572,29.56264274,59.24328848,8.642785175,38.95456079
0.01286,0.02368,0.00238,0.04918,0.03642,0.00587,26.48121714,29.44782851,30.577629,53.96836336,20.63824555,55.53150058
0.00002,0.03227,0.00002,0.00695,0.87193,0.00645,20.74852681,24.8251197,34.60944588,69.86454868,10.33364292,50.82234526
0.00014,0.00012,0.03226,0.52623,0.04724,0.20962,29.75582275,35.36143918,21.71716548,11.76164722,27.27820746,55.55208018
0.00016,0.35746,0.00034,0.73219,0.53886,0.00016,-0.46271218,4.652924746,-7.69791125,4.639754172,1.647258461,17.5444095
0.00886,0.00102,0.00457,0.0215,0.0028,0.03858,9.735021197,8.8196358,2.031470597,6.478656873,2.814614857,8.951340157
0.03817,0.03948,0.02581,0.03574,0.03648,0.02578,1.625947385,6.587215982,3.06420635,3.84148295,18.1485385,7.15063371
0.03569,0.03278,0.0426,0.3574,0.00045,0.00526,21.3594789,16.34715883,9.24016004,0.485826137,1.848131486,18.20646015
0.03779,0.14796,0.00627,0.34812,0.04581,0.02817,6.257487319,1.346881575,3.145657003,1.644999981,2.146748148,5.14980413
